 132.0     5.559E-12    2.456E+08      2.202E+07      2.040E+06       4.440E+06         8.883E+10         3.548E+10        8.875E+09
 133.0     5.149E-12    2.203E+08      2.149E+07      1.920E+06       4.812E+06         8.199E+10         3.365E+10        8.074E+09
 134.0     4.779E-12    1.981E+08      2.099E+07      1.810E+06       5.207E+06         7.584E+10         3.195E+10        7.366E+09
 135.0     4.444E-12    1.786E+08      2.052E+07      1.707E+06       5.628E+06         7.029E+10         3.038E+10        6.738E+09
 136.0     4.141E-12    1.613E+08      2.009E+07      1.613E+06       6.074E+06         6.526E+10         2.892E+10        6.180E+09
 137.0     3.865E-12    1.461E+08      1.968E+07      1.525E+06       6.545E+06         6.070E+10         2.756E+10        5.680E+09
 138.0     3.614E-12    1.325E+08      1.930E+07      1.443E+06       7.042E+06         5.654E+10         2.630E+10        5.233E+09
 139.0     3.384E-12    1.205E+08      1.894E+07      1.367E+06       7.565E+06         5.275E+10         2.511E+10        4.830E+09
 140.0     3.174E-12    1.097E+08      1.860E+07      1.297E+06       8.114E+06         4.929E+10         2.401E+10        4.467E+09
 141.0     2.980E-12    1.001E+08      1.829E+07      1.231E+06       8.688E+06         4.611E+10         2.297E+10        4.139E+09
 142.0     2.803E-12    9.145E+07      1.799E+07      1.170E+06       9.287E+06         4.320E+10         2.200E+10        3.841E+09
 143.0     2.639E-12    8.370E+07      1.770E+07      1.114E+06       9.910E+06         4.052E+10         2.109E+10        3.570E+09
 144.0     2.488E-12    7.672E+07      1.743E+07      1.061E+06       1.056E+07         3.805E+10         2.023E+10        3.323E+09
 145.0     2.348E-12    7.042E+07      1.717E+07      1.011E+06       1.123E+07         3.577E+10         1.942E+10        3.098E+09
 146.0     2.218E-12    6.472E+07      1.692E+07      9.653E+05       1.192E+07         3.366E+10         1.866E+10        2.891E+09
 147.0     2.098E-12    5.956E+07      1.668E+07      9.224E+05       1.263E+07         3.171E+10         1.794E+10        2.702E+09
